pattern,numerator,denominator,power,time frame,occurred
"(3, 3, 7)",53.0,53.0,1.7852795747947262e-11,15,61.0
"(3, 3, 7)",51.0,51.0,4.464688775725299e-11,20,61.0
"(3, 3, 7)",50.0,51.0,1.3944535941139633e-09,30,61.0
"(3, 3, 7)",38.0,38.0,1.7272030355419062e-08,60,61.0
"(3, 5, 1)",28.0,30.0,0.00011904364982121217,10,30.0
"(3, 5, 1)",30.0,30.0,6.755899618023388e-07,15,30.0
"(3, 5, 1)",30.0,30.0,6.755899618023388e-07,20,30.0
"(3, 5, 1)",30.0,30.0,6.755899618023388e-07,30,30.0
"(3, 5, 1)",30.0,30.0,6.755899618023388e-07,60,30.0
"(3, 5, 3)",31.0,33.0,3.594228202637022e-05,10,33.0
"(3, 5, 3)",33.0,33.0,1.708267089671249e-07,15,33.0
"(3, 5, 3)",32.0,32.0,2.7014581759950587e-07,20,33.0
"(3, 5, 3)",32.0,32.0,2.7014581759950587e-07,30,33.0
"(3, 5, 3)",32.0,32.0,2.7014581759950587e-07,60,33.0
"(3, 5, 5)",29.0,32.0,0.00034333872310751673,10,33.0
"(3, 5, 5)",31.0,32.0,5.453241439168197e-06,15,33.0
"(3, 5, 5)",30.0,32.0,5.3668689688065605e-05,20,33.0
"(3, 5, 5)",30.0,32.0,5.3668689688065605e-05,30,33.0
"(3, 5, 5)",30.0,30.0,6.755899618023388e-07,60,33.0
"(3, 5, 7)",32.0,35.0,0.00011189652929553045,10,36.0
"(3, 5, 7)",34.0,35.0,1.4980258271290303e-06,15,36.0
"(3, 5, 7)",32.0,34.0,2.403240600586244e-05,20,36.0
"(3, 5, 7)",32.0,34.0,2.403240600586244e-05,30,36.0
"(3, 5, 7)",32.0,32.0,2.7014581759950587e-07,60,36.0
"(3, 6, 2)",23.0,26.0,0.003000745253918872,5,26.0
"(3, 6, 2)",24.0,24.0,1.056665457173542e-05,10,26.0
"(3, 6, 2)",19.0,19.0,0.00010450618610236765,15,26.0
"(3, 6, 2)",17.0,17.0,0.0002613427077912203,20,26.0
"(3, 6, 2)",17.0,17.0,0.0002613427077912203,30,26.0
"(3, 6, 3)",24.0,27.0,0.00210777654265312,5,27.0
"(3, 6, 3)",25.0,25.0,6.681827637683693e-06,10,27.0
"(3, 6, 3)",20.0,20.0,6.608502560386678e-05,15,27.0
"(3, 6, 3)",18.0,18.0,0.0001652640476289369,20,27.0
"(3, 6, 3)",18.0,18.0,0.0001652640476289369,30,27.0
"(3, 6, 3)",6.0,6.0,0.03952199104714706,60,27.0
"(3, 6, 6)",26.0,32.0,0.017422312448100667,5,32.0
"(3, 6, 6)",26.0,28.0,0.00026204798766723235,10,32.0
"(3, 6, 6)",22.0,23.0,0.00024987652684583796,15,32.0
"(3, 6, 6)",18.0,20.0,0.005563636611966736,20,32.0
"(3, 6, 6)",17.0,20.0,0.022832486430135614,30,32.0
"(3, 6, 7)",27.0,33.0,0.013173602822135866,5,33.0
"(3, 6, 7)",27.0,29.0,0.00017680043967313957,10,33.0
"(3, 6, 7)",23.0,24.0,0.00016415330393624824,15,33.0
"(3, 6, 7)",19.0,21.0,0.0038392211720360407,20,33.0
"(3, 6, 7)",18.0,21.0,0.016484934398194484,30,33.0
"(3, 6, 7)",6.0,6.0,0.03952199104714706,60,33.0
"(3, 7, 1)",29.0,31.0,8.000232908983395e-05,10,31.0
"(3, 7, 1)",31.0,31.0,4.2720932128340573e-07,15,31.0
"(3, 7, 1)",31.0,31.0,4.2720932128340573e-07,20,31.0
"(3, 7, 1)",31.0,31.0,4.2720932128340573e-07,30,31.0
"(3, 7, 1)",31.0,31.0,4.2720932128340573e-07,60,31.0
"(3, 7, 2)",25.0,28.0,0.0014753423698051801,5,28.0
"(3, 7, 2)",26.0,26.0,4.225255037305369e-06,10,28.0
"(3, 7, 2)",21.0,21.0,4.178906403852619e-05,15,28.0
"(3, 7, 2)",19.0,19.0,0.00010450618610236765,20,28.0
"(3, 7, 2)",19.0,19.0,0.00010450618610236765,30,28.0
"(3, 7, 2)",7.0,7.0,0.025232054368863263,60,28.0
"(3, 7, 3)",47.0,59.0,0.003945232709213984,5,59.0
"(3, 7, 3)",55.0,57.0,1.6941230544176272e-09,10,59.0
"(3, 7, 3)",52.0,52.0,2.823245947330562e-11,15,59.0
"(3, 7, 3)",50.0,50.0,7.060470903334354e-11,20,59.0
"(3, 7, 3)",50.0,50.0,7.060470903334354e-11,30,59.0
"(3, 7, 3)",38.0,38.0,1.7272030355419062e-08,60,59.0
"(3, 7, 5)",31.0,35.0,0.0005716564018418366,10,37.0
"(3, 7, 5)",34.0,35.0,1.4980258271290303e-06,15,37.0
"(3, 7, 5)",32.0,34.0,2.403240600586244e-05,20,37.0
"(3, 7, 5)",31.0,34.0,0.00016298095957845312,30,37.0
"(3, 7, 5)",31.0,31.0,4.2720932128340573e-07,60,37.0
"(3, 7, 6)",28.0,34.0,0.00991118936189739,5,34.0
"(3, 7, 6)",28.0,30.0,0.00011904364982121217,10,34.0
"(3, 7, 6)",24.0,25.0,0.00010768732792302859,15,34.0
"(3, 7, 6)",20.0,22.0,0.0026396580540020372,20,34.0
"(3, 7, 6)",19.0,22.0,0.011836308625596113,30,34.0
"(3, 7, 6)",7.0,7.0,0.025232054368863263,60,34.0
"(3, 7, 7)",50.0,65.0,0.010718259404129604,5,65.0
"(3, 7, 7)",57.0,61.0,3.279413017169648e-08,10,65.0
"(3, 7, 7)",55.0,56.0,1.5411387428682632e-10,15,65.0
"(3, 7, 7)",51.0,53.0,9.214102720258181e-09,20,65.0
"(3, 7, 7)",50.0,53.0,9.624212238613597e-08,30,65.0
"(3, 7, 7)",38.0,38.0,1.7272030355419062e-08,60,65.0
"(4, 4, 4)",4.0,22.0,0.038565906818036795,20,27.0
"(4, 4, 4)",0.0,13.0,0.0016337524646917682,30,27.0
"(4, 4, 5)",4.0,22.0,0.038565906818036795,20,27.0
"(4, 4, 5)",0.0,13.0,0.0016337524646917682,30,27.0
"(4, 4, 6)",0.0,14.0,0.0010333215625969077,30,30.0
"(4, 4, 7)",0.0,14.0,0.0010333215625969077,30,30.0
"(4, 5, 4)",4.0,22.0,0.038565906818036795,20,27.0
"(4, 5, 4)",0.0,13.0,0.0016337524646917682,30,27.0
"(4, 5, 5)",4.0,22.0,0.038565906818036795,20,27.0
"(4, 5, 5)",0.0,13.0,0.0016337524646917682,30,27.0
"(4, 5, 6)",0.0,14.0,0.0010333215625969077,30,30.0
"(4, 5, 7)",0.0,14.0,0.0010333215625969077,30,30.0
"(4, 6, 4)",4.0,23.0,0.028740845096735166,20,28.0
"(4, 6, 4)",0.0,14.0,0.0010333215625969077,30,28.0
"(4, 6, 5)",4.0,23.0,0.028740845096735166,20,28.0
"(4, 6, 5)",0.0,14.0,0.0010333215625969077,30,28.0
"(4, 6, 6)",5.0,25.0,0.04486396971480354,20,33.0
"(4, 6, 6)",0.0,15.0,0.0006535011082311695,30,33.0
"(4, 6, 7)",5.0,25.0,0.04486396971480354,20,33.0
"(4, 6, 7)",0.0,15.0,0.0006535011082311695,30,33.0
"(4, 7, 4)",4.0,23.0,0.028740845096735166,20,28.0
"(4, 7, 4)",0.0,14.0,0.0010333215625969077,30,28.0
"(4, 7, 5)",4.0,23.0,0.028740845096735166,20,28.0
"(4, 7, 5)",0.0,14.0,0.0010333215625969077,30,28.0
"(4, 7, 6)",5.0,25.0,0.04486396971480354,20,33.0
"(4, 7, 6)",0.0,15.0,0.0006535011082311695,30,33.0
"(4, 7, 7)",5.0,25.0,0.04486396971480354,20,33.0
"(4, 7, 7)",0.0,15.0,0.0006535011082311695,30,33.0
"(5, 1, 1)",27.0,29.0,0.00017680043967313957,10,29.0
"(5, 1, 1)",29.0,29.0,1.0683797540792245e-06,15,29.0
"(5, 1, 1)",29.0,29.0,1.0683797540792245e-06,20,29.0
"(5, 1, 1)",29.0,29.0,1.0683797540792245e-06,30,29.0
"(5, 1, 1)",29.0,29.0,1.0683797540792245e-06,60,29.0
"(5, 1, 3)",29.0,31.0,8.000232908983395e-05,10,31.0
"(5, 1, 3)",31.0,31.0,4.2720932128340573e-07,15,31.0
"(5, 1, 3)",31.0,31.0,4.2720932128340573e-07,20,31.0
"(5, 1, 3)",31.0,31.0,4.2720932128340573e-07,30,31.0
"(5, 1, 3)",31.0,31.0,4.2720932128340573e-07,60,31.0
"(5, 1, 5)",27.0,29.0,0.00017680043967313957,10,29.0
"(5, 1, 5)",29.0,29.0,1.0683797540792245e-06,15,29.0
"(5, 1, 5)",29.0,29.0,1.0683797540792245e-06,20,29.0
"(5, 1, 5)",29.0,29.0,1.0683797540792245e-06,30,29.0
"(5, 1, 5)",29.0,29.0,1.0683797540792245e-06,60,29.0
"(5, 1, 7)",29.0,31.0,8.000232908983395e-05,10,31.0
"(5, 1, 7)",31.0,31.0,4.2720932128340573e-07,15,31.0
"(5, 1, 7)",31.0,31.0,4.2720932128340573e-07,20,31.0
"(5, 1, 7)",31.0,31.0,4.2720932128340573e-07,30,31.0
"(5, 1, 7)",31.0,31.0,4.2720932128340573e-07,60,31.0
"(5, 3, 1)",27.0,29.0,0.00017680043967313957,10,29.0
"(5, 3, 1)",29.0,29.0,1.0683797540792245e-06,15,29.0
"(5, 3, 1)",29.0,29.0,1.0683797540792245e-06,20,29.0
"(5, 3, 1)",29.0,29.0,1.0683797540792245e-06,30,29.0
"(5, 3, 1)",29.0,29.0,1.0683797540792245e-06,60,29.0
"(5, 3, 2)",6.0,6.0,0.03952199104714706,10,6.0
"(5, 3, 2)",6.0,6.0,0.03952199104714706,15,6.0
"(5, 3, 3)",33.0,35.0,1.604475843407443e-05,10,35.0
"(5, 3, 3)",35.0,35.0,6.830788250895348e-08,15,35.0
"(5, 3, 3)",33.0,33.0,1.708267089671249e-07,20,35.0
"(5, 3, 3)",33.0,33.0,1.708267089671249e-07,30,35.0
"(5, 3, 3)",33.0,33.0,1.708267089671249e-07,60,35.0
"(5, 3, 5)",28.0,30.0,0.00011904364982121217,10,30.0
"(5, 3, 5)",29.0,30.0,1.2852073522385798e-05,15,30.0
"(5, 3, 5)",29.0,30.0,1.2852073522385798e-05,20,30.0
"(5, 3, 5)",29.0,30.0,1.2852073522385798e-05,30,30.0
"(5, 3, 5)",29.0,29.0,1.0683797540792245e-06,60,30.0
"(5, 3, 6)",7.0,7.0,0.025232054368863263,10,7.0
"(5, 3, 7)",34.0,36.0,1.0696652303019299e-05,10,36.0
"(5, 3, 7)",35.0,36.0,9.723900285067242e-07,15,36.0
"(5, 3, 7)",33.0,34.0,2.3061776386259993e-06,20,36.0
"(5, 3, 7)",33.0,34.0,2.3061776386259993e-06,30,36.0
"(5, 3, 7)",33.0,33.0,1.708267089671249e-07,60,36.0
"(5, 4, 4)",4.0,22.0,0.038565906818036795,20,27.0
"(5, 4, 4)",0.0,13.0,0.0016337524646917682,30,27.0
"(5, 4, 5)",4.0,22.0,0.038565906818036795,20,27.0
"(5, 4, 5)",0.0,13.0,0.0016337524646917682,30,27.0
"(5, 4, 6)",0.0,14.0,0.0010333215625969077,30,30.0
"(5, 4, 7)",0.0,14.0,0.0010333215625969077,30,30.0
"(5, 5, 1)",27.0,29.0,0.00017680043967313957,10,29.0
"(5, 5, 1)",29.0,29.0,1.0683797540792245e-06,15,29.0
"(5, 5, 1)",29.0,29.0,1.0683797540792245e-06,20,29.0
"(5, 5, 1)",29.0,29.0,1.0683797540792245e-06,30,29.0
"(5, 5, 1)",29.0,29.0,1.0683797540792245e-06,60,29.0
"(5, 5, 3)",30.0,33.0,0.00023684156885891874,10,34.0
"(5, 5, 3)",33.0,33.0,1.708267089671249e-07,15,34.0
"(5, 5, 3)",32.0,33.0,3.5476764024680773e-06,20,34.0
"(5, 5, 3)",31.0,32.0,5.453241439168197e-06,30,34.0
"(5, 5, 3)",31.0,31.0,4.2720932128340573e-07,60,34.0
"(5, 5, 4)",4.0,22.0,0.038565906818036795,20,27.0
"(5, 5, 4)",0.0,13.0,0.0016337524646917682,30,27.0
"(5, 5, 5)",29.0,29.0,1.0683797540792245e-06,60,56.0
"(5, 5, 6)",2.0,16.0,0.023481460072180004,30,32.0
"(5, 5, 7)",31.0,31.0,4.2720932128340573e-07,60,61.0
"(5, 6, 2)",6.0,6.0,0.03952199104714706,15,7.0
"(5, 6, 3)",6.0,6.0,0.03952199104714706,15,7.0
"(5, 6, 4)",4.0,23.0,0.028740845096735166,20,28.0
"(5, 6, 4)",0.0,14.0,0.0010333215625969077,30,28.0
"(5, 6, 5)",4.0,23.0,0.028740845096735166,20,28.0
"(5, 6, 5)",0.0,14.0,0.0010333215625969077,30,28.0
"(5, 6, 6)",2.0,17.0,0.01650625343989783,30,35.0
"(5, 6, 7)",2.0,17.0,0.01650625343989783,30,35.0
"(5, 7, 1)",27.0,29.0,0.00017680043967313957,10,29.0
"(5, 7, 1)",29.0,29.0,1.0683797540792245e-06,15,29.0
"(5, 7, 1)",29.0,29.0,1.0683797540792245e-06,20,29.0
"(5, 7, 1)",29.0,29.0,1.0683797540792245e-06,30,29.0
"(5, 7, 1)",29.0,29.0,1.0683797540792245e-06,60,29.0
"(5, 7, 2)",8.0,8.0,0.016043844452498648,15,9.0
"(5, 7, 3)",34.0,37.0,5.24064437566315e-05,10,38.0
"(5, 7, 3)",37.0,37.0,2.7314035498227963e-08,15,38.0
"(5, 7, 3)",34.0,35.0,1.4980258271290303e-06,20,38.0
"(5, 7, 3)",33.0,34.0,2.3061776386259993e-06,30,38.0
"(5, 7, 3)",33.0,33.0,1.708267089671249e-07,60,38.0
"(5, 7, 4)",4.0,23.0,0.028740845096735166,20,28.0
"(5, 7, 4)",0.0,14.0,0.0010333215625969077,30,28.0
"(5, 7, 5)",29.0,29.0,1.0683797540792245e-06,60,57.0
"(5, 7, 7)",33.0,33.0,1.708267089671249e-07,60,66.0
"(6, 2, 2)",21.0,25.0,0.015669495134021893,5,25.0
"(6, 2, 2)",23.0,23.0,1.6710120546315935e-05,10,25.0
"(6, 2, 2)",18.0,18.0,0.0001652640476289369,15,25.0
"(6, 2, 2)",15.0,15.0,0.0006535011082311695,20,25.0
"(6, 2, 2)",15.0,15.0,0.0006535011082311695,30,25.0
"(6, 2, 3)",22.0,26.0,0.011473485239964418,5,26.0
"(6, 2, 3)",24.0,24.0,1.056665457173542e-05,10,26.0
"(6, 2, 3)",19.0,19.0,0.00010450618610236765,15,26.0
"(6, 2, 3)",16.0,16.0,0.00041327091798290647,20,26.0
"(6, 2, 3)",16.0,16.0,0.00041327091798290647,30,26.0
"(6, 2, 6)",24.0,29.0,0.01448906925747923,5,29.0
"(6, 2, 6)",25.0,26.0,7.055271524752006e-05,10,29.0
"(6, 2, 6)",20.0,21.0,0.0005763002184760189,15,29.0
"(6, 2, 6)",16.0,17.0,0.002996050491241571,20,29.0
"(6, 2, 6)",15.0,17.0,0.016506253439897832,30,29.0
"(6, 2, 7)",25.0,30.0,0.01077060086306573,5,30.0
"(6, 2, 7)",26.0,27.0,4.616744721944193e-05,10,30.0
"(6, 2, 7)",21.0,22.0,0.0003797899484259235,15,30.0
"(6, 2, 7)",17.0,18.0,0.0019907585907123207,20,30.0
"(6, 2, 7)",16.0,18.0,0.011541031645740203,30,30.0
"(6, 3, 2)",21.0,25.0,0.015669495134021893,5,25.0
"(6, 3, 2)",23.0,23.0,1.6710120546315935e-05,10,25.0
"(6, 3, 2)",18.0,18.0,0.0001652640476289369,15,25.0
"(6, 3, 2)",15.0,15.0,0.0006535011082311695,20,25.0
"(6, 3, 2)",15.0,15.0,0.0006535011082311695,30,25.0
"(6, 3, 3)",23.0,27.0,0.008358557521513427,5,27.0
"(6, 3, 3)",25.0,25.0,6.681827637683693e-06,10,27.0
"(6, 3, 3)",20.0,20.0,6.608502560386678e-05,15,27.0
"(6, 3, 3)",17.0,17.0,0.0002613427077912203,20,27.0
"(6, 3, 3)",17.0,17.0,0.0002613427077912203,30,27.0
"(6, 3, 6)",24.0,29.0,0.01448906925747923,5,29.0
"(6, 3, 6)",25.0,26.0,7.055271524752006e-05,10,29.0
"(6, 3, 6)",20.0,21.0,0.0005763002184760189,15,29.0
"(6, 3, 6)",16.0,17.0,0.002996050491241571,20,29.0
"(6, 3, 6)",15.0,17.0,0.016506253439897832,30,29.0
"(6, 3, 7)",26.0,31.0,0.007967000846991644,5,31.0
"(6, 3, 7)",27.0,28.0,3.017629607516112e-05,10,31.0
"(6, 3, 7)",22.0,23.0,0.00024987652684583796,15,31.0
"(6, 3, 7)",18.0,19.0,0.0013196634166337535,20,31.0
"(6, 3, 7)",17.0,19.0,0.008030615157419435,30,31.0
"(6, 4, 4)",4.0,24.0,0.021283817168787602,20,30.0
"(6, 4, 4)",0.0,15.0,0.0006535011082311695,30,30.0
"(6, 4, 5)",4.0,24.0,0.021283817168787602,20,30.0
"(6, 4, 5)",0.0,15.0,0.0006535011082311695,30,30.0
"(6, 4, 6)",5.0,26.0,0.03413193866787481,20,34.0
"(6, 4, 6)",0.0,16.0,0.00041327091798290647,30,34.0
"(6, 4, 7)",5.0,26.0,0.03413193866787481,20,34.0
"(6, 4, 7)",0.0,16.0,0.00041327091798290647,30,34.0
"(6, 5, 4)",4.0,24.0,0.021283817168787602,20,30.0
"(6, 5, 4)",0.0,15.0,0.0006535011082311695,30,30.0
"(6, 5, 5)",5.0,25.0,0.04486396971480354,20,31.0
"(6, 5, 5)",1.0,16.0,0.004497184152203379,30,31.0
"(6, 5, 6)",5.0,26.0,0.03413193866787481,20,34.0
"(6, 5, 6)",0.0,16.0,0.00041327091798290647,30,34.0
"(6, 5, 7)",1.0,17.0,0.002996050491241571,30,35.0
"(6, 6, 2)",23.0,28.0,0.019389281034604747,5,29.0
"(6, 6, 2)",25.0,26.0,7.055271524752006e-05,10,29.0
"(6, 6, 2)",21.0,21.0,4.178906403852619e-05,15,29.0
"(6, 6, 2)",16.0,17.0,0.002996050491241571,20,29.0
"(6, 6, 2)",15.0,16.0,0.004497184152203379,30,29.0
"(6, 6, 3)",24.0,29.0,0.01448906925747923,5,30.0
"(6, 6, 3)",26.0,27.0,4.616744721944193e-05,10,30.0
"(6, 6, 3)",22.0,22.0,2.6425387475462698e-05,15,30.0
"(6, 6, 3)",17.0,18.0,0.0019907585907123207,20,30.0
"(6, 6, 3)",16.0,17.0,0.002996050491241571,30,30.0
"(6, 6, 4)",5.0,26.0,0.03413193866787481,20,34.0
"(6, 6, 4)",0.0,17.0,0.0002613427077912203,30,34.0
"(6, 6, 5)",1.0,18.0,0.001990758590712321,30,35.0
"(6, 7, 2)",23.0,28.0,0.019389281034604747,5,29.0
"(6, 7, 2)",25.0,26.0,7.055271524752006e-05,10,29.0
"(6, 7, 2)",21.0,21.0,4.178906403852619e-05,15,29.0
"(6, 7, 2)",16.0,17.0,0.002996050491241571,20,29.0
"(6, 7, 2)",15.0,16.0,0.004497184152203379,30,29.0
"(6, 7, 3)",25.0,30.0,0.01077060086306573,5,31.0
"(6, 7, 3)",27.0,28.0,3.017629607516112e-05,10,31.0
"(6, 7, 3)",23.0,23.0,1.6710120546315935e-05,15,31.0
"(6, 7, 3)",18.0,19.0,0.0013196634166337535,20,31.0
"(6, 7, 3)",17.0,18.0,0.0019907585907123207,30,31.0
"(6, 7, 4)",5.0,26.0,0.03413193866787481,20,34.0
"(6, 7, 4)",0.0,17.0,0.0002613427077912203,30,34.0
"(6, 7, 5)",2.0,19.0,0.008030615157419436,30,36.0
"(7, 1, 1)",28.0,30.0,0.00011904364982121217,10,30.0
"(7, 1, 1)",30.0,30.0,6.755899618023388e-07,15,30.0
"(7, 1, 1)",30.0,30.0,6.755899618023388e-07,20,30.0
"(7, 1, 1)",30.0,30.0,6.755899618023388e-07,30,30.0
"(7, 1, 1)",30.0,30.0,6.755899618023388e-07,60,30.0
"(7, 1, 3)",30.0,32.0,5.3668689688065605e-05,10,32.0
"(7, 1, 3)",32.0,32.0,2.7014581759950587e-07,15,32.0
"(7, 1, 3)",32.0,32.0,2.7014581759950587e-07,20,32.0
"(7, 1, 3)",32.0,32.0,2.7014581759950587e-07,30,32.0
"(7, 1, 3)",32.0,32.0,2.7014581759950587e-07,60,32.0
"(7, 1, 5)",28.0,30.0,0.00011904364982121217,10,30.0
"(7, 1, 5)",30.0,30.0,6.755899618023388e-07,15,30.0
"(7, 1, 5)",30.0,30.0,6.755899618023388e-07,20,30.0
"(7, 1, 5)",30.0,30.0,6.755899618023388e-07,30,30.0
"(7, 1, 5)",30.0,30.0,6.755899618023388e-07,60,30.0
"(7, 1, 7)",30.0,32.0,5.3668689688065605e-05,10,32.0
"(7, 1, 7)",32.0,32.0,2.7014581759950587e-07,15,32.0
"(7, 1, 7)",32.0,32.0,2.7014581759950587e-07,20,32.0
"(7, 1, 7)",32.0,32.0,2.7014581759950587e-07,30,32.0
"(7, 1, 7)",32.0,32.0,2.7014581759950587e-07,60,32.0
"(7, 2, 2)",23.0,27.0,0.008358557521513427,5,27.0
"(7, 2, 2)",25.0,25.0,6.681827637683693e-06,10,27.0
"(7, 2, 2)",20.0,20.0,6.608502560386678e-05,15,27.0
"(7, 2, 2)",17.0,17.0,0.0002613427077912203,20,27.0
"(7, 2, 2)",17.0,17.0,0.0002613427077912203,30,27.0
"(7, 2, 3)",24.0,28.0,0.006060490122952731,5,28.0
"(7, 2, 3)",26.0,26.0,4.225255037305369e-06,10,28.0
"(7, 2, 3)",21.0,21.0,4.178906403852619e-05,15,28.0
"(7, 2, 3)",18.0,18.0,0.0001652640476289369,20,28.0
"(7, 2, 3)",18.0,18.0,0.0001652640476289369,30,28.0
"(7, 2, 3)",6.0,6.0,0.03952199104714706,60,28.0
"(7, 2, 6)",26.0,31.0,0.007967000846991644,5,31.0
"(7, 2, 6)",27.0,28.0,3.017629607516112e-05,10,31.0
"(7, 2, 6)",22.0,23.0,0.00024987652684583796,15,31.0
"(7, 2, 6)",18.0,19.0,0.0013196634166337535,20,31.0
"(7, 2, 6)",17.0,19.0,0.008030615157419435,30,31.0
"(7, 2, 7)",27.0,32.0,0.005865820491189636,5,32.0
"(7, 2, 7)",28.0,29.0,1.9703142961019753e-05,10,32.0
"(7, 2, 7)",23.0,24.0,0.00016415330393624824,15,32.0
"(7, 2, 7)",19.0,20.0,0.0008729293960723854,20,32.0
"(7, 2, 7)",18.0,20.0,0.005563636611966736,30,32.0
"(7, 2, 7)",6.0,6.0,0.03952199104714706,60,32.0
"(7, 3, 1)",29.0,31.0,8.000232908983395e-05,10,31.0
"(7, 3, 1)",31.0,31.0,4.2720932128340573e-07,15,31.0
"(7, 3, 1)",31.0,31.0,4.2720932128340573e-07,20,31.0
"(7, 3, 1)",31.0,31.0,4.2720932128340573e-07,30,31.0
"(7, 3, 1)",31.0,31.0,4.2720932128340573e-07,60,31.0
"(7, 3, 2)",25.0,29.0,0.0043747742960474146,5,29.0
"(7, 3, 2)",27.0,27.0,2.6718405120410535e-06,10,29.0
"(7, 3, 2)",22.0,22.0,2.6425387475462698e-05,15,29.0
"(7, 3, 2)",19.0,19.0,0.00010450618610236765,20,29.0
"(7, 3, 2)",19.0,19.0,0.00010450618610236765,30,29.0
"(7, 3, 2)",7.0,7.0,0.025232054368863263,60,29.0
"(7, 3, 3)",47.0,60.0,0.007179958660118333,5,60.0
"(7, 3, 3)",56.0,58.0,1.1077178088042266e-09,10,60.0
"(7, 3, 3)",53.0,53.0,1.7852795747947262e-11,15,60.0
"(7, 3, 3)",50.0,50.0,7.060470903334354e-11,20,60.0
"(7, 3, 3)",50.0,50.0,7.060470903334354e-11,30,60.0
"(7, 3, 3)",38.0,38.0,1.7272030355419062e-08,60,60.0
"(7, 3, 5)",31.0,34.0,0.00016298095957845312,10,35.0
"(7, 3, 5)",33.0,34.0,2.3061776386259993e-06,15,35.0
"(7, 3, 5)",32.0,33.0,3.5476764024680773e-06,20,35.0
"(7, 3, 5)",31.0,33.0,3.594228202637022e-05,30,35.0
"(7, 3, 5)",31.0,31.0,4.2720932128340573e-07,60,35.0
"(7, 3, 6)",28.0,33.0,0.004299867134558298,5,33.0
"(7, 3, 6)",29.0,30.0,1.2852073522385798e-05,10,33.0
"(7, 3, 6)",24.0,25.0,0.00010768732792302859,15,33.0
"(7, 3, 6)",20.0,21.0,0.0005763002184760189,20,33.0
"(7, 3, 6)",19.0,21.0,0.0038392211720360407,30,33.0
"(7, 3, 6)",7.0,7.0,0.025232054368863263,60,33.0
"(7, 3, 7)",50.0,64.0,0.0062810697554835275,5,64.0
"(7, 3, 7)",58.0,61.0,3.7011538209338623e-09,10,64.0
"(7, 3, 7)",55.0,56.0,1.5411387428682632e-10,15,64.0
"(7, 3, 7)",51.0,52.0,8.981971585225153e-10,20,64.0
"(7, 3, 7)",50.0,52.0,1.4048992701695838e-08,30,64.0
"(7, 3, 7)",38.0,38.0,1.7272030355419062e-08,60,64.0
"(7, 4, 4)",4.0,24.0,0.021283817168787602,20,30.0
"(7, 4, 4)",0.0,15.0,0.0006535011082311695,30,30.0
"(7, 4, 5)",4.0,24.0,0.021283817168787602,20,30.0
"(7, 4, 5)",0.0,15.0,0.0006535011082311695,30,30.0
"(7, 4, 6)",5.0,26.0,0.03413193866787481,20,34.0
"(7, 4, 6)",0.0,16.0,0.00041327091798290647,30,34.0
"(7, 4, 7)",5.0,26.0,0.03413193866787481,20,34.0
"(7, 4, 7)",0.0,16.0,0.00041327091798290647,30,34.0
"(7, 5, 1)",28.0,30.0,0.00011904364982121217,10,30.0
"(7, 5, 1)",30.0,30.0,6.755899618023388e-07,15,30.0
"(7, 5, 1)",30.0,30.0,6.755899618023388e-07,20,30.0
"(7, 5, 1)",30.0,30.0,6.755899618023388e-07,30,30.0
"(7, 5, 1)",30.0,30.0,6.755899618023388e-07,60,30.0
"(7, 5, 3)",32.0,35.0,0.00011189652929553045,10,36.0
"(7, 5, 3)",35.0,35.0,6.830788250895348e-08,15,36.0
"(7, 5, 3)",33.0,34.0,2.3061776386259993e-06,20,36.0
"(7, 5, 3)",32.0,33.0,3.5476764024680773e-06,30,36.0
"(7, 5, 3)",32.0,32.0,2.7014581759950587e-07,60,36.0
"(7, 5, 4)",4.0,24.0,0.021283817168787602,20,30.0
"(7, 5, 4)",0.0,15.0,0.0006535011082311695,30,30.0
"(7, 5, 5)",30.0,30.0,6.755899618023388e-07,60,60.0
"(7, 5, 6)",2.0,18.0,0.011541031645740203,30,36.0
"(7, 5, 7)",32.0,32.0,2.7014581759950587e-07,60,66.0
"(7, 6, 2)",25.0,30.0,0.01077060086306573,5,31.0
"(7, 6, 2)",27.0,28.0,3.017629607516112e-05,10,31.0
"(7, 6, 2)",23.0,23.0,1.6710120546315935e-05,15,31.0
"(7, 6, 2)",18.0,19.0,0.0013196634166337535,20,31.0
"(7, 6, 2)",17.0,18.0,0.0019907585907123207,30,31.0
"(7, 6, 3)",26.0,31.0,0.007967000846991644,5,32.0
"(7, 6, 3)",28.0,29.0,1.9703142961019753e-05,10,32.0
"(7, 6, 3)",24.0,24.0,1.056665457173542e-05,15,32.0
"(7, 6, 3)",19.0,20.0,0.0008729293960723854,20,32.0
"(7, 6, 3)",18.0,19.0,0.0013196634166337535,30,32.0
"(7, 6, 3)",6.0,6.0,0.03952199104714706,60,32.0
"(7, 6, 4)",5.0,26.0,0.03413193866787481,20,34.0
"(7, 6, 4)",0.0,17.0,0.0002613427077912203,30,34.0
"(7, 6, 5)",1.0,18.0,0.001990758590712321,30,35.0
"(7, 6, 7)",6.0,6.0,0.03952199104714706,60,66.0
"(7, 7, 1)",29.0,31.0,8.000232908983395e-05,10,31.0
"(7, 7, 1)",31.0,31.0,4.2720932128340573e-07,15,31.0
"(7, 7, 1)",31.0,31.0,4.2720932128340573e-07,20,31.0
"(7, 7, 1)",31.0,31.0,4.2720932128340573e-07,30,31.0
